ID_Alumno,Modalidad,Calificacion,Rendimiento,Aprendizaje
708,Presencial,75.5,Medio,Regular
709,Presencial,85.5,Medio,Regular
710,Presencial,85.5,Medio,Bueno
711,Presencial,65.5,Bajo,Pobre
712,Presencial,95.5,Alto,Pobre
713,Presencial,75.5,Medio,Regular
714,Presencial,95.5,Alto,Regular
715,Presencial,55.5,Bajo,Regular
716,Presencial,85.5,Medio,Regular
717,Presencial,85.5,Medio,Regular
718,Presencial,95.5,Alto,Regular
719,Presencial,65.5,Bajo,Regular
720,Presencial,75.5,Medio,Pobre
721,Presencial,85.5,Medio,Pobre
722,Presencial,75.5,Medio,Regular
723,Presencial,85.5,Medio,Pobre
724,Presencial,75.5,Medio,Pobre
725,Presencial,85.5,Medio,Bueno
726,Presencial,95.5,Alto,Regular
727,Presencial,55.5,Bajo,Regular
728,Presencial,85.5,Medio,Regular
729,Presencial,75.5,Medio,Regular
730,Presencial,35.5,Bajo,Regular
731,Presencial,95.5,Alto,Bueno
732,Presencial,65.5,Bajo,Pobre
733,Presencial,85.5,Medio,Regular
734,Presencial,75.5,Medio,Bueno
735,Presencial,55.5,Bajo,Pobre
736,Presencial,75.5,Medio,Regular
737,Presencial,85.5,Medio,Regular
738,Presencial,65.5,Bajo,Regular
739,Presencial,85.5,Medio,Regular
740,Presencial,85.5,Medio,Pobre
741,Presencial,45.5,Bajo,Regular
742,Presencial,75.5,Medio,Bueno
743,Presencial,55.5,Bajo,Regular
744,Presencial,75.5,Medio,Bueno
745,Presencial,75.5,Medio,Bueno
746,Presencial,75.5,Medio,Pobre
747,Presencial,75.5,Medio,Regular
748,Presencial,95.5,Alto,Pobre
749,Presencial,75.5,Medio,Regular
750,Presencial,95.5,Alto,Bueno
751,Presencial,85.5,Medio,Regular
752,Presencial,85.5,Medio,Regular
753,Presencial,95.5,Alto,Regular
754,Presencial,75.5,Medio,Regular
755,Presencial,75.5,Medio,Regular
756,Presencial,75.5,Medio,Regular
757,Presencial,85.5,Medio,Regular
758,Presencial,75.5,Medio,Regular
759,Presencial,85.5,Medio,Regular
760,Presencial,65.5,Bajo,Pobre
761,Presencial,85.5,Medio,Pobre
762,Presencial,85.5,Medio,Pobre
763,Presencial,45.5,Bajo,Pobre
764,Presencial,85.5,Medio,Regular
765,Presencial,95.5,Alto,Bueno
766,Presencial,85.5,Medio,Regular
767,Presencial,85.5,Medio,Regular
768,Presencial,65.5,Bajo,Regular
769,Presencial,75.5,Medio,Bueno
770,Presencial,75.5,Medio,Pobre
771,Presencial,45.5,Bajo,Bueno
772,Presencial,75.5,Medio,Regular
773,Presencial,75.5,Medio,Bueno
774,Presencial,85.5,Medio,Regular
775,Presencial,75.5,Medio,Regular
776,Presencial,75.5,Medio,Bueno
777,Presencial,75.5,Medio,Pobre
778,Presencial,95.5,Alto,Regular
779,Presencial,75.5,Medio,Regular
780,Presencial,85.5,Medio,Regular
781,Presencial,75.5,Medio,Regular
782,Presencial,85.5,Medio,Pobre
783,Presencial,85.5,Medio,Pobre
784,Presencial,75.5,Medio,Regular
785,Presencial,85.5,Medio,Bueno
786,Presencial,75.5,Medio,Pobre
787,Presencial,75.5,Medio,Regular
788,Presencial,95.5,Alto,Bueno
789,Presencial,65.5,Bajo,Regular
790,Presencial,85.5,Medio,Bueno
791,Presencial,85.5,Medio,Regular
792,Presencial,85.5,Medio,Regular
793,Presencial,75.5,Medio,Bueno
794,Presencial,95.5,Alto,Bueno
795,Presencial,95.5,Alto,Regular
796,Presencial,85.5,Medio,Regular
797,Presencial,85.5,Medio,Regular
798,Presencial,75.5,Medio,Bueno
799,Presencial,65.5,Bajo,Regular
800,Presencial,95.5,Alto,Bueno
801,Presencial,85.5,Medio,Regular
802,Presencial,75.5,Medio,Bueno
803,Presencial,65.5,Bajo,Bueno
804,Presencial,75.5,Medio,Regular
805,Presencial,75.5,Medio,Regular
806,Presencial,55.5,Bajo,Regular
807,Presencial,65.5,Bajo,Bueno
808,Presencial,55.5,Bajo,Regular
809,Presencial,85.5,Medio,Regular
810,Presencial,75.5,Medio,Regular
811,Presencial,65.5,Bajo,Bueno
812,Presencial,75.5,Medio,Regular
813,Presencial,95.5,Alto,Bueno
814,Presencial,75.5,Medio,Regular
815,Presencial,75.5,Medio,Bueno
816,Presencial,65.5,Medio,Bueno
817,Presencial,75.5,Medio,Bueno
818,Presencial,85.5,Medio,Regular
819,Presencial,65.5,Bajo,Bueno
820,Presencial,75.5,Medio,Bueno
821,Presencial,95.5,Alto,Regular
822,Presencial,55.5,Bajo,Bueno
823,Presencial,75.5,Medio,Bueno
824,Presencial,55.5,Bajo,Regular
825,Presencial,75.5,Medio,Pobre
826,Presencial,75.5,Medio,Bueno
827,Presencial,65.5,Bajo,Bueno
828,Presencial,65.5,Bajo,Regular
829,Presencial,55.5,Bajo,Bueno
830,Presencial,65.5,Bajo,Pobre
831,Presencial,65.5,Bajo,Bueno
832,Presencial,65.5,Bajo,Bueno
833,Presencial,55.5,Bajo,Bueno
834,Presencial,85.5,Medio,Pobre
835,Presencial,75.5,Medio,Pobre
836,Presencial,85.5,Medio,Pobre
837,Presencial,75.5,Medio,Bueno
838,Presencial,75.5,Medio,Regular
839,Presencial,75.5,Medio,Pobre
840,Presencial,75.5,Medio,Regular
841,Presencial,65.5,Bajo,Regular
842,Presencial,55.5,Bajo,Regular
843,Presencial,65.5,Bajo,Bueno
844,Presencial,75.5,Medio,Regular
845,Presencial,85.5,Medio,Bueno
846,Presencial,75.5,Medio,Regular
847,Presencial,65.5,Bajo,Pobre
848,Presencial,75.5,Medio,Regular
849,Presencial,75.5,Medio,Regular
850,Presencial,75.5,Medio,Bueno
851,Presencial,65.5,Bajo,Bueno
852,Presencial,75.5,Medio,Bueno
853,Presencial,65.5,Bajo,Regular
854,Presencial,85.5,Medio,Bueno
855,Presencial,75.5,Medio,Bueno
856,Presencial,65.5,Bajo,Regular
857,Presencial,75.5,Medio,Regular
858,Presencial,85.5,Medio,Regular
859,Presencial,75.5,Medio,Regular
860,Presencial,75.5,Medio,Regular
861,Presencial,95.5,Alto,Regular
862,Presencial,75.5,Medio,Bueno
863,Presencial,75.5,Medio,Regular
864,Presencial,75.5,Medio,Bueno
865,Presencial,75.5,Medio,Regular
866,Presencial,75.5,Medio,Pobre
867,Presencial,75.5,Medio,Regular
868,Presencial,75.5,Medio,Regular
869,Presencial,75.5,Medio,Regular
870,Presencial,75.5,Medio,Regular
871,Presencial,85.5,Medio,Regular
872,Presencial,85.5,Medio,Pobre
873,Presencial,85.5,Medio,Regular
874,Presencial,85.5,Medio,Regular
875,Presencial,75.5,Medio,Regular
876,Presencial,75.5,Medio,Pobre
877,Presencial,75.5,Medio,Regular
878,Presencial,85.5,Medio,Regular
879,Presencial,55.5,Bajo,Regular
880,Presencial,55.5,Bajo,Regular
881,Presencial,75.5,Medio,Regular
882,Presencial,75.5,Medio,Regular
883,Presencial,75.5,Medio,Regular
884,Presencial,65.5,Bajo,Regular
885,Presencial,65.5,Bajo,Pobre
886,Presencial,65.5,Bajo,Bueno
887,Presencial,45.5,Bajo,Regular
888,Presencial,65.5,Bajo,Regular
889,Presencial,95.5,Alto,Bueno
890,Presencial,75.5,Medio,Regular
891,Presencial,75.5,Medio,Bueno
892,Presencial,75.5,Medio,Regular
893,Presencial,95.5,Alto,Pobre
894,Presencial,55.5,Bajo,Bueno
895,Presencial,95.5,Alto,Regular
896,Presencial,95.5,Alto,Bueno
897,Presencial,45.5,Bajo,Pobre
898,Presencial,85.5,Medio,Bueno
899,Presencial,45.5,Bajo,Bueno
900,Presencial,85.5,Medio,Bueno
901,Presencial,85.5,Medio,Bueno
902,Presencial,45.5,Bajo,Regular
903,Presencial,85.5,Medio,Bueno
904,Presencial,45.5,Bajo,Regular
905,Presencial,75.5,Medio,Regular
906,Presencial,85.5,Medio,Regular
907,Presencial,45.5,Bajo,Regular
908,Presencial,45.5,Bajo,Bueno
909,Presencial,65.5,Bajo,Bueno
910,Presencial,75.5,Medio,Regular
911,Presencial,85.5,Medio,Bueno
912,Presencial,75.5,Medio,Bueno
913,Presencial,75.5,Medio,Bueno
914,Presencial,85.5,Medio,Pobre
915,Presencial,95.5,Alto,Bueno
916,Presencial,85.5,Medio,Regular
917,Presencial,85.5,Medio,Bueno
918,Presencial,75.5,Medio,Regular
919,Presencial,65.5,Bajo,Regular
920,Presencial,85.5,Medio,Regular
921,Presencial,95.5,Alto,Pobre
922,Presencial,95.5,Alto,Pobre
923,Presencial,85.5,Medio,Bueno
924,Presencial,95.5,Alto,Regular
925,Presencial,95.5,Alto,Regular
926,Presencial,85.5,Medio,Regular
927,Presencial,95.5,Alto,Bueno
928,Presencial,95.5,Alto,Bueno
929,Presencial,45.5,Bajo,Regular
930,Presencial,55.5,Bajo,Regular
931,Presencial,75.5,Medio,Bueno
932,Presencial,85.5,Medio,Regular
933,Presencial,95.5,Alto,Pobre
934,Presencial,55.5,Bajo,Regular
935,Presencial,85.5,Medio,Regular
936,Presencial,75.5,Medio,Pobre
937,Presencial,95.5,Alto,Regular
938,Presencial,65.5,Bajo,Bueno
939,Presencial,75.5,Medio,Pobre
940,Presencial,85.5,Medio,Regular
941,Presencial,85.5,Medio,Regular
942,Presencial,85.5,Medio,Bueno
943,Presencial,85.5,Medio,Regular
944,Presencial,65.5,Bajo,Regular
945,Presencial,95.5,Alto,Bueno
946,Presencial,85.5,Medio,Bueno
947,Presencial,65.5,Bajo,Bueno
948,Presencial,75.5,Medio,Bueno
949,Presencial,75.5,Medio,Regular
950,Presencial,75.5,Medio,Pobre
951,Presencial,75.5,Medio,Regular
952,Presencial,75.5,Medio,Pobre
953,Presencial,85.5,Medio,Pobre
954,Presencial,85.5,Medio,Pobre
955,Presencial,95.5,Alto,Pobre
956,Presencial,85.5,Medio,Pobre
957,Presencial,75.5,Medio,Pobre
958,Presencial,75.5,Medio,Pobre
959,Presencial,85.5,Medio,Pobre
960,Presencial,75.5,Medio,Regular
961,Presencial,85.5,Medio,Regular
962,Presencial,85.5,Medio,Regular
963,Presencial,75.5,Medio,Pobre
964,Presencial,35.5,Bajo,Pobre
965,Presencial,85.5,Medio,Pobre
966,Presencial,85.5,Medio,Bueno
967,Presencial,85.5,Medio,Regular
968,Presencial,95.5,Alto,Pobre
969,Presencial,85.5,Medio,Regular
970,Presencial,95.5,Alto,Regular
971,Presencial,85.5,Medio,Pobre
972,Presencial,95.5,Alto,Regular
973,Presencial,95.5,Alto,Pobre
974,Presencial,95.5,Alto,Pobre
975,Presencial,95.5,Alto,Regular
976,Presencial,95.5,Alto,Bueno
977,Presencial,85.5,Medio,Regular
978,Presencial,85.5,Medio,Regular
979,Presencial,75.5,Medio,Pobre
980,Presencial,95.5,Alto,Regular
981,Presencial,75.5,Medio,Bueno
982,Presencial,65.5,Bajo,Regular
983,Presencial,85.5,Medio,Bueno
984,Presencial,75.5,Medio,Pobre
985,Presencial,85.5,Medio,Bueno
986,Presencial,75.5,Medio,Bueno
987,Presencial,55.5,Bajo,Regular
988,Presencial,65.5,Bajo,Regular
989,Presencial,75.5,Medio,Regular
990,Presencial,85.5,Medio,Regular
991,Presencial,85.5,Medio,Regular
992,Presencial,95.5,Alto,Pobre
993,Presencial,75.5,Medio,Bueno
994,Presencial,55.5,Bajo,Regular
995,Presencial,65.5,Bajo,Regular
996,Presencial,75.5,Medio,Pobre
997,Presencial,75.5,Medio,Bueno
998,Presencial,85.5,Medio,Pobre
999,Presencial,75.5,Medio,Regular
1000,Presencial,75.5,Medio,Regular
1001,Presencial,65.5,Bajo,Pobre
1002,Presencial,45.5,Bajo,Bueno
1003,Presencial,85.5,Medio,Regular
1004,Presencial,85.5,Medio,Bueno
1005,Presencial,65.5,Bajo,Bueno
1006,Presencial,95.5,Alto,Regular
1007,Presencial,75.5,Medio,Regular
1008,Presencial,75.5,Medio,Bueno
1009,Presencial,45.5,Bajo,Bueno
1010,Presencial,75.5,Medio,Regular
1011,Presencial,45.5,Bajo,Bueno
1012,Presencial,55.5,Bajo,Regular
1013,Presencial,45.5,Bajo,Regular
1014,Presencial,75.5,Medio,Bueno
1015,Presencial,55.5,Bajo,Bueno
1016,Presencial,95.5,Alto,Bueno
1017,Presencial,55.5,Bajo,Regular
1018,Presencial,45.5,Bajo,Regular
1019,Presencial,75.5,Medio,Regular
1020,Presencial,75.5,Medio,Regular
1021,Presencial,75.5,Medio,Bueno
1022,Presencial,85.5,Medio,Regular
1023,Presencial,75.5,Medio,Bueno
1024,Presencial,55.5,Bajo,Regular
1025,Presencial,75.5,Medio,Regular
1026,Presencial,75.5,Medio,Bueno
1027,Presencial,75.5,Medio,Bueno
1028,Presencial,75.5,Medio,Regular
1029,Presencial,75.5,Medio,Regular
1030,Presencial,95.5,Alto,Regular
1031,Presencial,75.5,Medio,Regular
1032,Presencial,75.5,Medio,Bueno
1033,Presencial,65.5,Bajo,Regular
1034,Online,60,Medio,Regular
1035,Online,30,Bajo,Pobre
1036,Online,60,Bajo,Pobre
1037,Online,40,Bajo,Pobre
1038,Online,60,Medio,Regular
1039,Online,20,Bajo,Pobre
1040,Online,60,Medio,Regular
1041,Online,60,Medio,Regular
1042,Online,90,Bajo,Pobre
1043,Online,60,Medio,Regular
1044,Online,90,Medio,Regular
1045,Online,70,Medio,Regular
1046,Online,60,Medio,Regular
1047,Online,50,Medio,Regular
1048,Online,60,Medio,Regular
1049,Online,50,Bajo,Pobre
1050,Online,60,Medio,Regular
1051,Online,60,Bajo,Pobre
1052,Online,70,Medio,Regular
1053,Online,60,Medio,Regular
1054,Online,40,Bajo,Pobre
1055,Online,100,Alto,Bueno
1056,Online,70,Medio,Regular
1057,Online,50,Medio,Regular
1058,Online,60,Medio,Regular
1059,Online,80,Alto,Bueno
1060,Online,70,Medio,Regular
1061,Online,60,Medio,Regular
1062,Online,80,Medio,Regular
1063,Online,60,Medio,Regular
1064,Online,100,Alto,Bueno
1065,Online,80,Medio,Regular
1066,Online,50,Medio,Regular
1067,Online,60,Alto,Bueno
1068,Online,80,Medio,Regular
1069,Online,80,Alto,Bueno
1070,Online,90,Alto,Bueno
1071,Online,80,Medio,Regular
1072,Online,60,Bajo,Pobre
1073,Online,90,Alto,Bueno
1074,Online,70,Medio,Regular
1075,Online,40,Bajo,Pobre
1076,Online,40,Alto,Bueno
1077,Online,60,Medio,Regular
1078,Online,80,Bajo,Pobre
1079,Online,80,Medio,Regular
1080,Online,60,Medio,Regular
1081,Online,60,Alto,Bueno
1082,Online,60,Medio,Regular
1083,Online,40,Bajo,Pobre
1084,Online,30,Bajo,Pobre
1085,Online,70,Medio,Regular
1086,Online,80,Alto,Bueno
1087,Online,50,Bajo,Pobre
1088,Online,70,Medio,Regular
1089,Online,60,Alto,Bueno
1090,Online,80,Alto,Bueno
1091,Online,60,Medio,Regular
1092,Online,60,Medio,Regular
1093,Online,80,Alto,Bueno
1094,Online,70,Medio,Regular
1095,Online,80,Bajo,Pobre
1096,Online,80,Alto,Bueno
1097,Online,60,Alto,Bueno
1098,Online,100,Alto,Bueno
1099,Online,100,Alto,Bueno
1100,Online,80,Medio,Regular
1101,Online,90,Alto,Bueno
1102,Online,80,Medio,Regular
1103,Online,60,Medio,Regular
1104,Online,100,Alto,Bueno
1105,Online,20,Bajo,Pobre
1106,Online,60,Medio,Regular
1107,Online,80,Medio,Regular
1108,Online,70,Alto,Bueno
1109,Online,60,Medio,Regular
1110,Online,100,Alto,Bueno
1111,Online,60,Medio,Regular
1112,Online,60,Medio,Regular
1113,Online,70,Bajo,Pobre
1114,Online,60,Medio,Regular
1115,Online,100,Alto,Bueno
1116,Online,70,Medio,Regular
1117,Online,100,Alto,Bueno
1118,Online,100,Medio,Regular
1119,Online,70,Medio,Regular
1120,Online,60,Medio,Regular
1121,Online,50,Medio,Regular
1122,Online,80,Alto,Bueno
1123,Online,70,Medio,Regular
1124,Online,90,Alto,Bueno
1125,Online,90,Medio,Regular
1126,Online,100,Alto,Bueno
1127,Online,60,Medio,Regular
1128,Online,70,Medio,Regular
1129,Online,60,Medio,Regular
1130,Online,20,Bajo,Pobre
1131,Online,80,Medio,Regular
1132,Online,80,Medio,Regular
1133,Online,70,Alto,Bueno
1134,Online,20,Bajo,Pobre
1135,Online,100,Alto,Bueno
1136,Online,50,Medio,Regular
1137,Online,90,Alto,Bueno
1138,Online,40,Bajo,Pobre
1139,Online,40,Bajo,Pobre
1140,Online,60,Medio,Regular
1141,Online,80,Medio,Regular
1142,Online,60,Bajo,Pobre
1143,Online,20,Bajo,Pobre
1144,Online,70,Medio,Regular
1145,Online,80,Medio,Regular
1146,Online,70,Bajo,Pobre
1147,Online,20,Bajo,Pobre
1148,Online,60,Medio,Regular
1149,Online,30,Medio,Regular
1150,Online,60,Medio,Regular
1151,Online,70,Medio,Regular
1152,Online,80,Alto,Bueno
1153,Online,70,Bajo,Pobre
1154,Online,80,Bajo,Pobre
1155,Online,60,Medio,Regular
1156,Online,50,Medio,Regular
1157,Online,70,Alto,Bueno
1158,Online,80,Medio,Regular
1159,Online,40,Bajo,Pobre
1160,Online,60,Medio,Regular
1161,Online,80,Medio,Regular
1162,Online,70,Alto,Bueno
1163,Online,80,Alto,Bueno
1164,Online,20,Bajo,Pobre
1165,Online,60,Bajo,Pobre
1166,Online,50,Bajo,Pobre
1167,Online,80,Bajo,Pobre
1168,Online,90,Medio,Regular
1169,Online,80,Medio,Regular
1170,Online,60,Alto,Bueno
1171,Online,70,Medio,Regular
1172,Online,90,Alto,Bueno
1173,Online,40,Medio,Regular
1174,Online,70,Medio,Regular
1175,Online,60,Bajo,Pobre
1176,Online,60,Medio,Regular
1177,Online,90,Bajo,Pobre
1178,Online,80,Alto,Bueno
1179,Online,70,Medio,Regular
1180,Online,60,Medio,Regular
1181,Online,80,Medio,Regular
1182,Online,60,Medio,Regular
1183,Online,60,Bajo,Pobre
1184,Online,30,Bajo,Pobre
1185,Online,60,Medio,Regular
1186,Online,60,Bajo,Pobre
1187,Online,50,Bajo,Pobre
1188,Online,60,Bajo,Pobre
1189,Online,80,Alto,Bueno
1190,Online,80,Medio,Regular
1191,Online,50,Bajo,Pobre
1192,Online,70,Bajo,Pobre
1193,Online,40,Bajo,Pobre
1194,Online,90,Alto,Bueno
1195,Online,100,Medio,Regular
1196,Online,60,Medio,Regular
1197,Online,70,Medio,Regular
1198,Online,70,Medio,Regular
1199,Online,80,Medio,Regular
1200,Online,100,Medio,Regular
1201,Online,70,Medio,Regular
1202,Online,70,Medio,Regular
1203,Online,90,Bajo,Pobre
1204,Online,80,Medio,Regular
1205,Online,60,Bajo,Pobre
1206,Online,70,Medio,Regular
1207,Online,80,Bajo,Pobre
1208,Online,50,Medio,Regular
1209,Online,100,Alto,Bueno
1210,Online,100,Alto,Bueno
1211,Online,80,Medio,Regular
1212,Online,80,Medio,Regular
1213,Online,60,Medio,Regular
1214,Online,70,Medio,Regular
1215,Online,50,Medio,Regular
1216,Online,50,Bajo,Pobre
1217,Online,80,Medio,Regular
1218,Online,60,Bajo,Pobre
1219,Online,100,Alto,Bueno
1220,Online,50,Bajo,Pobre
1221,Online,70,Medio,Regular
1222,Online,70,Medio,Regular
1223,Online,80,Bajo,Pobre
1224,Online,80,Medio,Regular
1225,Online,60,Bajo,Pobre
1226,Online,90,Medio,Regular
1227,Online,70,Medio,Regular
1228,Online,70,Bajo,Pobre
1229,Online,80,Medio,Regular
1230,Online,80,Alto,Bueno
1231,Online,80,Medio,Regular
1232,Online,50,Medio,Regular
1233,Online,60,Medio,Regular
1234,Online,60,Medio,Regular
1235,Online,80,Bajo,Pobre
1236,Online,70,Medio,Regular
1237,Online,80,Alto,Bueno
1238,Online,100,Medio,Regular
1239,Online,70,Alto,Bueno
1240,Online,100,Alto,Bueno
1241,Online,60,Bajo,Pobre
1242,Online,20,Bajo,Pobre
1243,Online,70,Medio,Regular
1244,Online,80,Medio,Regular
1245,Online,40,Bajo,Pobre
1246,Online,60,Bajo,Pobre
1247,Online,80,Medio,Regular
1248,Online,80,Medio,Regular
1249,Online,100,Bajo,Pobre
1250,Online,70,Medio,Regular
1251,Online,40,Bajo,Pobre
1252,Online,80,Bajo,Pobre
1253,Online,90,Medio,Regular
1254,Online,70,Medio,Regular
1255,Online,50,Bajo,Pobre
1256,Online,60,Alto,Bueno
1257,Online,40,Medio,Regular
1258,Online,80,Medio,Regular
1259,Online,80,Bajo,Pobre
1260,Online,70,Bajo,Pobre
1261,Online,50,Medio,Regular
1262,Online,70,Medio,Regular
1263,Online,100,Medio,Regular
1264,Online,50,Bajo,Pobre
1265,Online,70,Medio,Regular
1266,Online,60,Bajo,Pobre
1267,Online,70,Alto,Bueno
1268,Online,80,Medio,Regular
1269,Online,60,Medio,Regular
1270,Online,60,Bajo,Pobre
1271,Online,70,Bajo,Pobre
1272,Online,60,Bajo,Pobre
1273,Online,80,Alto,Bueno
1274,Online,70,Bajo,Pobre
1275,Online,90,Alto,Bueno
1276,Online,60,Medio,Regular
1277,Online,60,Bajo,Pobre
1278,Online,60,Medio,Regular
1279,Online,60,Medio,Regular
1280,Online,70,Medio,Regular
1281,Online,70,Bajo,Pobre
1282,Online,40,Medio,Regular
1283,Online,50,Medio,Regular
1284,Online,80,Medio,Regular
1285,Online,70,Bajo,Pobre
1286,Online,60,Medio,Regular
1287,Online,70,Medio,Regular
1288,Online,70,Medio,Regular
1289,Online,40,Medio,Regular
1290,Online,40,Bajo,Pobre
1291,Online,40,Bajo,Pobre
1292,Online,80,Bajo,Pobre
1293,Online,100,Alto,Bueno
1294,Online,20,Bajo,Pobre
1295,Online,70,Medio,Regular
1296,Online,50,Medio,Regular
1297,Online,70,Medio,Regular
1298,Online,70,Alto,Bueno
1299,Online,60,Bajo,Pobre
1300,Online,100,Alto,Bueno
1301,Online,40,Medio,Regular
1302,Online,20,Bajo,Pobre
1303,Online,70,Medio,Regular
1304,Online,100,Alto,Bueno
1305,Online,70,Medio,Regular
1306,Online,90,Alto,Bueno
1307,Online,80,Medio,Regular
1308,Online,60,Medio,Regular
1309,Online,60,Alto,Bueno
1310,Online,60,Alto,Bueno
1311,Online,50,Bajo,Pobre
1312,Online,70,Alto,Bueno
1313,Online,60,Medio,Regular
1314,Online,60,Medio,Regular
1315,Online,80,Bajo,Pobre
1316,Online,70,Medio,Regular
1317,Online,80,Alto,Bueno
1318,Online,80,Medio,Regular
1319,Online,30,Bajo,Pobre
1320,Online,60,Medio,Regular
1321,Online,60,Medio,Regular
1322,Online,80,Medio,Regular
1323,Online,70,Bajo,Pobre
1324,Online,70,Medio,Regular
1325,Online,70,Bajo,Pobre
1326,Online,90,Alto,Bueno
1327,Online,60,Medio,Regular
1328,Online,80,Alto,Bueno
1329,Online,40,Bajo,Pobre
1330,Online,70,Bajo,Pobre
1331,Online,80,Medio,Regular
1332,Online,40,Bajo,Pobre
1333,Online,20,Bajo,Pobre
1334,Online,30,Bajo,Pobre
1335,Online,60,Medio,Regular
1336,Online,20,Medio,Regular
1337,Online,80,Bajo,Pobre
1338,Online,80,Bajo,Pobre
1339,Online,80,Medio,Regular
1340,Online,90,Medio,Regular
1341,Online,50,Medio,Regular
1342,Online,80,Medio,Regular
1343,Online,80,Alto,Bueno
1344,Online,90,Bajo,Pobre
1345,Online,80,Alto,Bueno
1346,Online,70,Alto,Bueno
1347,Online,80,Bajo,Pobre
1348,Online,70,Medio,Regular
1349,Online,60,Medio,Regular
1350,Online,80,Medio,Regular
1351,Online,60,Alto,Bueno
1352,Online,80,Alto,Bueno
1353,Online,40,Bajo,Pobre
1354,Online,80,Medio,Regular
1355,Online,80,Bajo,Pobre
1356,Online,50,Bajo,Pobre
1357,Online,50,Medio,Regular
1358,Online,60,Alto,Bueno
1359,Online,60,Bajo,Pobre
1360,Online,60,Medio,Regular
1361,Online,60,Medio,Regular
1362,Online,50,Bajo,Pobre
1363,Online,60,Medio,Regular
1364,Online,80,Alto,Bueno
1365,Online,50,Medio,Regular
1366,Online,60,Bajo,Pobre
1367,Online,40,Bajo,Pobre
1368,Online,90,Medio,Regular
1369,Online,40,Medio,Regular
1370,Online,90,Medio,Regular
1371,Online,60,Medio,Regular
1372,Online,80,Bajo,Pobre
1373,Online,60,Medio,Regular
1374,Online,80,Bajo,Pobre
1375,Online,90,Medio,Regular
1376,Online,30,Medio,Regular
1377,Online,70,Medio,Regular
1378,Online,70,Alto,Bueno
1379,Online,80,Medio,Regular
1380,Online,80,Alto,Bueno
1381,Online,60,Medio,Regular
1382,Online,50,Bajo,Pobre
1383,Online,100,Alto,Bueno
1384,Online,70,Medio,Regular
1385,Online,40,Medio,Regular
1386,Online,80,Medio,Regular
1387,Online,80,Medio,Regular
1388,Online,70,Alto,Bueno
1389,Online,80,Bajo,Pobre
1390,Online,60,Bajo,Pobre
1391,Online,100,Bajo,Pobre
1392,Online,50,Bajo,Pobre
1393,Online,60,Bajo,Pobre
1394,Online,100,Alto,Bueno
1395,Online,90,Medio,Regular
1396,Online,60,Medio,Regular
1397,Online,50,Bajo,Pobre
1398,Online,80,Medio,Regular
1399,Online,60,Medio,Regular
1400,Online,80,Medio,Regular
1401,Online,50,Bajo,Pobre
1402,Online,70,Medio,Regular
1403,Online,60,Medio,Regular
1404,Online,80,Medio,Regular
1405,Online,100,Medio,Regular
1406,Online,70,Bajo,Pobre
1407,Online,60,Alto,Bueno
1408,Online,60,Medio,Regular
1409,Online,20,Bajo,Pobre
1410,Online,80,Bajo,Pobre
1411,Online,80,Bajo,Pobre
1412,Online,20,Bajo,Pobre
1413,Online,60,Medio,Regular
1414,Online,50,Bajo,Pobre
1415,Online,30,Medio,Regular
1416,Online,50,Bajo,Pobre
1417,Online,60,Medio,Regular
1418,Online,60,Bajo,Pobre
1419,Online,40,Bajo,Pobre
1420,Online,70,Alto,Bueno
1421,Online,60,Medio,Regular
1422,Online,20,Bajo,Pobre
1423,Online,60,Bajo,Pobre
1424,Online,50,Medio,Regular
1425,Online,60,Medio,Regular
1426,Online,60,Medio,Regular
1427,Online,60,Medio,Regular
1428,Online,80,Medio,Regular
1429,Online,60,Medio,Regular
1430,Online,70,Bajo,Pobre
1431,Online,50,Medio,Regular
1432,Online,60,Medio,Regular
1433,Online,60,Medio,Regular
1434,Online,80,Medio,Regular
1435,Online,90,Alto,Bueno
1436,Online,60,Medio,Regular
1437,Online,40,Medio,Regular
1438,Online,60,Medio,Regular
1439,Online,60,Medio,Regular
1440,Online,30,Bajo,Pobre
1441,Online,60,Medio,Regular
1442,Online,70,Medio,Regular
1443,Online,60,Medio,Regular
1444,Online,40,Medio,Regular
1445,Online,80,Medio,Regular
1446,Online,80,Medio,Regular
1447,Online,90,Alto,Bueno
1448,Online,60,Bajo,Pobre
1449,Online,90,Alto,Bueno
1450,Online,60,Medio,Regular
1451,Online,60,Medio,Regular
1452,Online,100,Medio,Regular
1453,Online,70,Alto,Bueno
1454,Online,70,Medio,Regular
1455,Online,80,Medio,Regular
1456,Online,60,Bajo,Pobre
1457,Online,70,Bajo,Pobre
1458,Online,90,Alto,Bueno
1459,Online,20,Bajo,Pobre
1460,Online,80,Bajo,Pobre
1461,Online,20,Alto,Bueno
1462,Online,40,Bajo,Pobre
1463,Online,100,Medio,Regular
1464,Online,40,Bajo,Pobre
1465,Online,20,Bajo,Pobre
1466,Online,60,Medio,Regular
1467,Online,60,Medio,Regular
1468,Online,80,Medio,Regular
1469,Online,60,Bajo,Pobre
1470,Online,70,Alto,Bueno
1471,Online,80,Bajo,Pobre
1472,Online,100,Medio,Regular
1473,Online,60,Medio,Regular
1474,Online,90,Medio,Regular
1475,Online,100,Medio,Regular
1476,Online,90,Alto,Bueno
1477,Online,30,Bajo,Pobre
1478,Online,50,Bajo,Pobre
1479,Online,80,Alto,Bueno
1480,Online,60,Medio,Regular
